Campaign name,Ad set name,Results,CTR (all),Result rate,Amount spent (INR),Cost per result,Frequency,"CPM (cost per 1,000 impressions)",Impressions,Clicks (all),time,Date,Day of Week,Type of Day
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.73913043,0.0,42.55,,1 to 2,92.5,460,8,5) 5 PM - 8 PM,2019-11-30,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,3.21199143,0.42826552462527,45.6,22.8,1 to 2,97.64453961,467,15,6) 8 PM - 12 AM,2019-11-30,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.74962519,0.0,74.21,,1 to 2,111.25937031,667,5,6) 8 PM - 12 AM,2019-11-30,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,12.43,,1 to 2,221.96428571,56,0,4) 1 PM - 5 PM,2019-11-30,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.72,,1 to 2,360.0,2,0,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.04,,1 to 2,260.0,4,0,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.12,,1 to 2,280.0,4,0,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.2,,1 to 2,200.0,1,0,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.49812734,0.0,26.35,,1 to 2,98.68913858,267,4,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.37174721,0.0,31.02,,1 to 2,115.31598513,269,1,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,0.69444444,0.34722222222222,31.43,31.43,1 to 2,109.13194444,288,2,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.69444444,0.0,32.28,,1 to 2,112.08333333,288,2,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.56,,1 to 2,186.66666667,3,0,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.12,,1 to 2,40.0,3,0,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.09,,1 to 2,45.0,2,0,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.19,,1 to 2,95.0,2,0,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.75438596,0.0,22.0,,1 to 2,128.65497076,171,3,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.4,,1 to 2,133.33333333,3,0,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.08,,1 to 2,270.0,4,0,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.26,,1 to 2,315.0,4,0,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.65,,1 to 2,108.33333333,6,0,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,66.66666667,0.0,0.27,,1 to 2,90.0,3,2,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.89873418,0.0,37.76,,1 to 2,119.49367089,316,6,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.0,0.0,0.06,,1 to 2,60.0,1,0,1) 4 AM - 7 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.0,0.0,11.32,,1 to 2,106.79245283,106,0,7) 12 AM - 4 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.0,0.0,21.78,,1 to 2,133.6196319,163,0,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.3255814,0.38759689922481,30.1,30.1,1 to 2,116.66666667,258,6,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.87356322,0.0,21.74,,1 to 2,124.94252874,174,5,7) 12 AM - 4 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.85470085,0.0,26.46,,1 to 2,113.07692308,234,2,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.68493151,0.0,28.99,,1 to 2,99.28082192,292,2,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.00803213,0.40160642570280997,27.01,27.01,1 to 2,108.47389558,249,5,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,3.05810398,0.61162079510703,44.11,22.055,1 to 2,134.89296636,327,10,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.5,0.0,33.14,,1 to 2,165.7,200,3,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.04166667,0.0,13.72,,1 to 2,142.91666667,96,1,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.69491525,0.0,7.0,,1 to 2,118.6440678,59,1,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.27868852,0.0,9.91,,1 to 2,162.45901639,61,2,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.38095238,0.0,12.75,,1 to 2,151.78571429,84,2,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,2.29885057,1.1494252873563,11.69,11.69,1 to 2,134.36781609,87,2,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.60869565,0.0,32.78,,1 to 2,142.52173913,230,6,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,2.0,1.90114068,0.76045627376426,50.14,25.07,1 to 2,190.64638783,263,5,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.07,,1 to 2,70.0,1,0,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.36,,1 to 2,120.0,3,0,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.04,,1 to 2,40.0,1,0,7) 12 AM - 4 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.09,,1 to 2,30.0,3,0,7) 12 AM - 4 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.25,0.0,56.34,,1 to 2,176.0625,320,4,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.68067227,0.0,40.08,,1 to 2,168.40336134,238,4,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.61290323,0.0,42.73,,1 to 2,172.2983871,248,4,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.89552239,0.0,55.83,,1 to 2,166.65671642,335,3,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.125,0.0,5.31,,1 to 2,165.9375,32,1,7) 12 AM - 4 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,34.53,,1 to 2,139.23387097,248,0,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,5.55555556,0.92592592592593,14.74,14.74,1 to 2,136.48148148,108,6,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,6.38297872,0.0,10.16,,1 to 2,216.17021277,47,3,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,5.88235294,0.0,11.77,,1 to 2,230.78431373,51,3,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,5.83,,1 to 2,118.97959184,49,0,7) 12 AM - 4 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,7.33,,1 to 2,112.76923077,65,0,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,23.51,,1 to 2,163.26388889,144,0,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.44827586,0.0,5.48,,1 to 2,188.96551724,29,1,7) 12 AM - 4 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.35746606,0.0,38.44,,1 to 2,173.93665158,221,3,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.96078431,0.0,7.65,,1 to 2,150.0,51,1,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.04081633,0.0,6.4,,1 to 2,130.6122449,49,1,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.19047619,0.0,14.62,,1 to 2,174.04761905,84,1,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.49751244,0.0,35.73,,1 to 2,177.76119403,201,1,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.86956522,0.0,33.05,,1 to 2,143.69565217,230,2,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.625,0.0,53.85,,1 to 2,168.28125,320,2,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.4084507,0.0,9.75,,1 to 2,137.32394366,71,1,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,29.71,,1 to 2,249.66386555,119,0,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.82926829,0.30487804878048996,32.74,32.74,1 to 2,99.81707317,328,6,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,2.14,,1 to 2,125.88235294,17,0,7) 12 AM - 4 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,20.93,,1 to 2,158.56060606,132,0,6) 8 PM - 12 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.56862745,0.3921568627451,23.78,23.78,1 to 2,93.25490196,255,4,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.85470085,0.0,51.07,,1 to 2,109.12393162,468,4,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.33766234,0.0,39.22,,1 to 2,101.87012987,385,9,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.27877238,0.0,43.7,,1 to 2,111.76470588,391,5,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,6.81,,1 to 2,158.37209302,43,0,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,13.56,,1 to 2,308.18181818,44,0,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,7.33,,1 to 2,183.25,40,0,2) 7 AM - 10 AM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,11.96,,1 to 2,163.83561644,73,0,3) 10 AM - 1 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,10.96,,1 to 2,125.97701149,87,0,4) 1 PM - 5 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,8.92,,1 to 2,122.19178082,73,0,5) 5 PM - 8 PM,2019-11-29,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.66006601,0.0,31.81,,1 to 2,104.98349835,303,2,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.0,0.0,0.02,,1 to 2,20.0,1,0,7) 12 AM - 4 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.0,0.0,0.01,,1 to 2,10.0,1,0,1) 4 AM - 7 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.8018018,0.0,12.76,,1 to 2,114.95495495,111,2,7) 12 AM - 4 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.38888889,0.0,17.0,,1 to 2,118.05555556,144,2,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.42180095,0.0,27.08,,1 to 2,128.34123223,211,3,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.14503817,0.0,28.91,,1 to 2,110.34351145,262,3,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.76045627,0.0,24.31,,1 to 2,92.43346008,263,2,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.7027027,0.0,36.34,,1 to 2,109.12912913,333,9,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.63694268,0.0,40.57,,1 to 2,129.20382166,314,2,7) 12 AM - 4 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.83486239,0.0,36.49,,1 to 2,111.59021407,327,6,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.41691843,0.0,41.73,,1 to 2,126.07250755,331,8,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.01204819,0.30120481927711,36.13,36.13,1 to 2,108.82530120000001,332,10,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.59347181,0.0,34.63,,1 to 2,102.75964392,337,2,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.69014085,0.0,36.15,,1 to 2,101.83098592,355,6,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.38121547,0.0,33.23,,1 to 2,91.79558011,362,5,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.55096419,0.0,43.67,,1 to 2,120.3030303,363,2,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.48661800000000005,0.0,44.99,,1 to 2,109.46472019,411,2,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.72108844,0.22675736961451,52.0,52.0,1 to 2,117.91383219999999,441,12,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.5503876,0.0,86.97,,1 to 2,134.8372093,645,10,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.49382716,0.0,41.69,,1 to 2,102.9382716,405,2,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,14.42,,1 to 2,145.65656566,99,0,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,14.69,,1 to 2,130.0,113,0,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.1,,1 to 2,50.0,2,0,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.09,,1 to 2,45.0,2,0,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.35,,1 to 2,175.0,2,0,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.79,,1 to 2,131.66666667,6,0,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.38,,1 to 2,230.0,6,0,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,2.05,,1 to 2,186.36363636,11,0,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.89,,1 to 2,111.25,8,0,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,2.0,,1 to 2,400.0,5,0,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.23,,1 to 2,76.66666667,3,0,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.13,,1 to 2,130.0,1,0,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.01,,1 to 2,10.0,1,0,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.19,,1 to 2,190.0,1,0,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.54,,1 to 2,270.0,2,0,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.02,,1 to 2,20.0,1,0,7) 12 AM - 4 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.87096774,0.64516129032258,16.41,16.41,1 to 2,105.87096774,155,6,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.62318841,0.7246376811594201,19.46,19.46,1 to 2,141.01449275,138,5,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,2.65957447,0.53191489361702,22.23,22.23,1 to 2,118.24468085,188,5,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.44827586,0.0,18.28,,1 to 2,157.5862069,116,4,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.29,,1 to 2,72.5,4,0,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.08,,1 to 2,80.0,1,0,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,2.0,4.778157,0.6825938566552899,43.22,21.61,1 to 2,147.50853242,293,14,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.78125,0.0,21.09,,1 to 2,164.765625,128,1,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.27272727,0.0,16.01,,1 to 2,121.28787879,132,3,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.53061224,0.0,23.69,,1 to 2,120.86734694,196,3,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,4.76190476,0.0,11.49,,1 to 2,182.38095238,63,3,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.20588235,0.0,18.91,,1 to 2,139.04411765,136,3,7) 12 AM - 4 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.44927536,0.0,17.45,,1 to 2,126.44927536,138,2,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.72413793,0.0,15.18,,1 to 2,130.86206897,116,2,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.43902439,0.0,13.33,,1 to 2,162.56097561,82,2,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,4.65116279,2.3255813953488,7.59,7.59,1 to 2,176.51162791,43,2,7) 12 AM - 4 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.69444444,0.0,17.99,,1 to 2,124.93055556,144,1,5) 5 PM - 8 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.27,,1 to 2,67.5,4,0,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.82644628,0.0,14.87,,1 to 2,122.89256198,121,1,3) 10 AM - 1 PM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.20481928,0.0,14.63,,1 to 2,176.26506024,83,1,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.04081633,0.0,7.5,,1 to 2,153.06122449,49,1,2) 7 AM - 10 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,8.98,,1 to 2,138.15384615,65,0,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,12.19,,1 to 2,148.65853659,82,0,6) 8 PM - 12 AM,2019-11-28,4. Thursday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,4.24242424,0.60606060606061,28.14,28.14,1 to 2,170.54545455,165,7,4) 1 PM - 5 PM,2019-11-28,4. Thursday,Weekday
